,Adipose_Subcutaneous,Adipose_Visceral_Omentum,Adrenal_Gland,Artery_Aorta,Artery_Coronary,Artery_Tibial,Brain_Amygdala,Brain_Anterior_cingulate_cortex_BA24,Brain_Caudate_basal_ganglia,Brain_Cerebellar_Hemisphere,Brain_Cerebellum,Brain_Cortex,Brain_Frontal_Cortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleus_accumbens_basal_ganglia,Brain_Putamen_basal_ganglia,Brain_Spinal_cord_cervical_c-1,Brain_Substantia_nigra,Breast_Mammary_Tissue,Cells_Cultured_fibroblasts,Cells_EBV-transformed_lymphocytes,Colon_Sigmoid,Colon_Transverse,Esophagus_Gastroesophageal_Junction,Esophagus_Mucosa,Esophagus_Muscularis,Heart_Atrial_Appendage,Heart_Left_Ventricle,Kidney_Cortex,Liver,Lung,Minor_Salivary_Gland,Muscle_Skeletal,Nerve_Tibial,Ovary,Pancreas,Pituitary,Prostate,Skin_Not_Sun_Exposed_Suprapubic,Skin_Sun_Exposed_Lower_leg,Small_Intestine_Terminal_Ileum,Spleen,Stomach,Testis,Thyroid,Uterus,Vagina,Whole_Blood
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES,0.205038400024986,0.214010559322931,0.131898622830752,0.000972576602594927,0.000994466611882672,0.270367161265322,0.227717399799426,0.000915346519788727,0.218309363875283,0.0415223864261391,0.000287226490909234,0.0712202194422146,0.000779135268647224,0.000775302623631433,0.116677189349523,0.483151392517858,0.285811596887598,0.340411980844444,0.11091401677702,0.0163215038226212,0.0705779779516885,0.17222921006581,0.000653204268310219,0.23497396194666,0.141008214560927,0.000180427921470255,0.000751559616066515,0.0216565360962734,0.151147872916941,0.000561766096623614,0.000293313455069438,0.0826033443726796,0.000329728737007827,0.0302333132072069,0.000736991350771859,0.000329904993297532,0.251673701367223,2.37271450459957e-05,0.232405567339804,0.0433112594160596,0.0351157840186869,0.000205804164288566,0.000188178526164619,0.214417005567255,0.0511286166167115,0.129260994208435,0.000569984952686355,0.24915785821853,0.210140525464461
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES,0.238414509035685,0.343452064385167,0.0992501205798522,0.245342405232817,0.282190771471502,0.115084816509682,0.000249867981299758,0.0900046159487622,0.142136791446495,0.00015591958607547,0.000797914680792019,0.251415656114701,0.000620412948075682,0.000186163948150352,0.209777550903151,0.0314605354115299,0.0326558176904499,0.309672195157807,0.00534902177393451,0.0763588075434349,0.00597304699147908,0.0482428602648105,0.00031861778232269,0.119625903302481,0.0186833442959854,0.0824657874006902,0.00460841304689244,0.175436345477235,0.194682204985695,0.00028957927483134,0.000360217906534672,0.000831319561926648,0.0534233738963672,0.0635920391694877,0.117213223372943,0.193644634090628,0.000598006575834006,0.309590080624206,0.294369345900149,0.170823733642815,0.00189661999929924,0.235571230131608,0.0779996892035008,0.187271755881386,0.0441382515495643,0.262817782436527,0.00044251985871233,0.0405951983517328,0.13738500307484
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES,0.000828456752002239,0.0455361614924857,0.000522367827827111,0.249112424553091,0.0584308675925772,0.000804349906975403,0.000831347258994356,0.000110637004021555,0.22955625628168,0.000271401475649327,0.000786643527913839,0.31548924164116,0.000781840443611145,0.301866491109977,4.00662866886705e-05,0.344278444102257,0.000578704804182053,0.259967381293413,0.000960276986705139,0.00058617337490432,0.112243900221258,0.0848771514095041,0.000734394059283659,0.0362997392269578,0.000696965167066082,0.0485811804642523,0.000565854529151693,0.142396418038911,0.000704361240146682,0.0347950393938484,0.000703030159696937,0.021026534460673,0.0281622259293467,0.000346338330302388,0.0791416765639495,0.137893160961561,0.000998932029353455,0.0972535711734966,0.098044977138341,0.289810327791579,0.000386149589903653,0.000896550787147135,0.000934790020575747,0.0143526508256297,0.0773172301269856,1.25632463023067e-05,0.000843690915731713,0.0995537253478284,7.65679918695241e-05
KEGG_PYRUVATE_METABOLISM,0.000615170662291348,0.000611141881207004,0.119328054725476,0.0613888573664143,0.198008129126702,0.178323913006165,0.000908899363130331,0.130713608285081,0.00771074557277515,0.38873427827369,0.110533108021597,0.0764399249639165,0.0963279200236804,0.0567172025780556,0.404781376656274,0.00055758563731797,0.05440395476892,0.209842805767748,0.000669964560307562,0.106611412590182,0.0444118567995034,0.0283330389907916,0.000354295516386628,0.000802451923955232,0.0552519140025304,0.00037345961201936,0.0882027419252749,0.175790450976089,0.131280219027116,0.300921232978682,0.000678649259032682,0.00956384681694254,0.0716904647511596,0.00071946814050898,0.0204652220336597,0.0567449486525513,0.000840417109429836,0.000737732795067132,0.000163879631785676,0.120766553436813,3.10732296202332e-05,0.200834914053834,0.0365942878963629,0.000909966980339959,0.449070228803693,0.230802713340875,0.000520860835444182,0.145850459900021,0.0952526995587996
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM,0.0358156699954074,0.000440056364517659,0.23059137683224,0.114817496784943,0.182110799048594,0.106106498991293,0.000425120297819376,0.177791323069256,0.257226750238852,0.0586446928739752,0.000328435530187562,0.000232808692147955,0.261172487509362,0.531959735429921,0.076662415372421,0.000168859004043043,0.241489376566686,0.309229316936633,0.102419784847382,0.109739529813396,0.148617648227653,0.129896947904934,0.0917954440967153,9.43969492800534e-05,0.000546616793377325,7.94295943342149e-06,0.000895222103223205,0.000820083469385281,0.000188510530628264,0.000581943065160885,0.000332082408713177,0.000192718480946496,0.0984357242598058,0.0102703184817809,0.0115973173702538,0.0008647109803278,0.092450991394329,0.0154732933463503,0.000272937320638448,0.0249653348496982,0.000668804624117911,0.133584055544395,0.000854924882762134,0.00085054452647455,0.147169342823203,0.000747305006254464,0.000226387086324394,0.000125804563285783,0.153267941537024
KEGG_PROPANOATE_METABOLISM,1.38256577774882e-05,0.000184081844286993,0.12155633834892,0.193184417603176,0.0476716060700298,0.119719943454672,0.0534727343207907,0.0895516350401624,0.0274471782127346,0.0525650117386689,0.326412034393259,0.120303000401721,0.189332189013805,0.000629352554678917,0.121836502328695,0.000711405392969027,0.000772760053165257,0.387385047825825,0.000413831279147416,0.0401753801118984,0.0705226338616955,0.0761082057047024,0.000145793847739696,0.000371375899994746,0.0155894930371046,0.00036452344013378,0.0276895446421825,0.0102364563630649,0.201432809660338,0.164833410261566,0.000612114269053563,0.000288496469613165,0.238958566925535,0.000797137604793534,0.140271523584956,0.000235783897107467,0.00034143436443992,0.000882919126655906,0.117957487968203,0.0235046620306375,0.000796567202778533,0.0940924698647039,0.120316760584723,0.000780460395850241,0.145101076144118,0.202686784340302,0.232747901985526,0.212551972686856,0.309188260273428
KEGG_BUTANOATE_METABOLISM,0.000862070238217711,0.122878828171557,0.134016114087468,0.191639777993331,0.241380496793554,0.207791502092812,0.0147942209206153,0.00102612005109293,0.0980425972896812,0.0836402507806702,0.237506491923385,0.0463806686140534,0.24142653206145,0.000599390542833135,0.00067342289770022,0.000624424185836688,7.20126999076456e-05,0.547874190539875,0.000709371270146221,0.000764217020012438,0.256252150365169,0.350495609172535,0.191290171361239,0.000468462645076215,0.0591664512105257,0.00161565399616075,0.0385961732086691,0.287857907258588,0.054948386837265,0.223523610176876,0.000858659987570718,0.0831805850412133,0.255626264433565,0.000270023780874908,0.0896723834482717,0.0797235337999303,0.000984537281794474,0.000978792053181678,0.0974991080444891,0.0734427070091472,0.0722347456955205,8.20540608838201e-05,0.0469918306685097,0.000297952802386135,0.0892389924941729,0.031478415580644,0.000828490502899513,0.000788417087402195,0.0568263250975618
KEGG_ONE_CARBON_POOL_BY_FOLATE,0.000163783864816651,0.000902178175048903,0.000505473487311974,0.263538984079029,0.197342085476607,0.00852143156433236,0.208283581338409,0.000767396078910679,0.268113563227569,0.398947281971464,5.36379746627063e-05,0.0996222069147077,0.125870331914997,0.0844276040583122,8.85227581020445e-05,0.159478620204119,0.13824828095159,0.312172326533911,0.184713457400718,0.151723743680971,0.227876483445228,0.000885948305251077,0.161948303440222,0.0518236191762777,9.84975877217948e-05,0.00056124815158546,0.000118063413538039,0.000546258192509413,0.000316946091130376,0.000892861885949969,0.000392667572712526,0.1702421909037,0.178384904870874,0.0124334325016107,0.116337383326613,0.00047643600194715,0.0810288215980516,7.26305155549198e-05,0.0245054397231947,0.302083222729228,0.0707847897222681,0.303487481307909,0.000617002232931554,0.000715328911552206,0.440835164443186,0.0533267334239152,0.098652745333304,0.000923120595049113,0.0497976400308467
KEGG_RIBOFLAVIN_METABOLISM,0.0399427558808403,0.0571688666970488,0.000738627847284079,0.000246568346628919,0.104690382664333,0.390881541041209,0.000844242264749482,0.000711812267545611,0.00066972925234586,0.000645005946513265,0.000185298468917608,0.000419871679041535,0.000832656022394076,0.358030290064868,1.49081461131573e-07,0.0285362433122985,0.000462827579583973,0.170284795878979,0.558482206892693,0.203509724197481,0.000989253522129729,0.000790024379966781,0.104280155310084,0.000566845844965428,0.0461199677469936,0.0258144452421452,0.301134055128688,0.0102885732832604,0.000235665103420615,0.139727424989429,0.000556505109649152,0.000750255925348029,0.000693142470205203,5.94288043212146e-05,0.252241960934385,9.69142715912312e-05,0.0257795531600964,0.298878014552575,0.00087651637243107,6.33134085219354e-05,0.169928563652987,0.0247172964798609,0.265550015754275,0.000450914776884019,0.000498159606941044,0.0177498320338181,0.000973884838167578,0.000748164432821795,0.0125933808520631
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,0.000394300856860355,0.18155416275408,0.306396923915896,0.259934921405995,0.000791135114850476,0.000439881310332566,0.000297979551367462,9.87977196928114e-05,0.000140874321805313,0.000545225684996694,0.158292374273289,0.000602108675288036,0.000275873739970848,0.000125445826444775,0.000619488900527358,0.000657541006337851,0.000407892471877858,0.000127196706132963,0.000738238173071295,0.0992376631627469,0.000552995493402705,0.000344336859416217,0.209512725386247,0.000564519339241087,0.00730195242621135,0.000542220463044941,0.123894571630999,0.123637058595792,0.000523306141374633,7.03414767049253e-05,5.9007982024923e-05,0.0958695381419905,0.000718585973605514,0.0861513855181073,0.0736744632206837,0.000673972248565406,0.000587931053945795,0.000792882923735306,0.0520856484225512,0.0750415529625536,1.33192741777748e-05,0.0704950085271996,0.0143959994997778,0.000833908929722384,0.122969063828705,0.0461790440412905,0.200174426762982,0.0295126754988278,0.119213409858192
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS,0.0374030541703906,0.0955448074303855,0.166816493485105,0.00156987009344825,0.000905566973378882,0.243487251123002,0.126206791596432,0.000386678751558065,0.439301713292548,0.000461589003680274,0.204826640719044,2.36848539207131e-05,0.0438805132540939,0.000512905522249639,0.0459387500975942,0.344892157688805,0.221225037739165,0.000999911233549938,0.116899734251603,0.000950779776554555,0.0855099765000229,0.353110711266953,0.109447950619825,0.000899396808585152,2.73527235258371e-05,0.0881070476169234,0.247431982708925,0.136103271535925,0.000287985376780853,0.196502995892002,0.00036041075293906,1.87760437838733e-05,0.169285135697959,0.0145275972157875,0.0624903282516636,0.000944956621387973,0.000570216932334006,0.0525601430243213,0.000767118842573836,0.127501448884917,0.000587506735697389,0.000686219325754791,1.01440860889852e-05,0.000785477535799146,0.000322536072460934,0.282688939475641,0.000381506610661745,0.000602514124242589,0.000807977776043117
KEGG_FOLATE_BIOSYNTHESIS,0.000990914785768837,0.000622947931056842,0.0991616893390831,0.000663523110561073,0.131622751087373,0.220978278026496,0.227703121928706,0.000647466612746939,0.159044834875666,0.421149333868934,0.136479746218023,0.0767958596503087,0.00751291708313426,0.0798620471301496,0.00993879653094265,0.000274317492498085,0.000154658894054592,0.000439278251491487,0.28252979904605,0.067103480570709,0.000619274923577905,0.20857303067245,0.116654767327489,0.141258262394757,0.000836368225282058,0.0359590015084677,0.0608473179115965,0.0635718427747061,0.0947644944105969,0.264882827976725,0.000537279214942828,1.91873090807349e-05,0.138217481855908,0.112699760286843,0.000807115233037621,0.000819894626969472,0.147946207722047,0.0470549046040774,0.0655959035427677,9.96691228356212e-05,0.0453873850293105,0.117942419284396,0.000218016578350216,0.0373332202492814,0.000192208043299615,0.127980724629116,0.000544270335929468,0.0125380969108991,0.174434781181531
KEGG_RETINOL_METABOLISM,0.000640524578746408,0.000603446325520054,0.281432701404626,0.000987059159902856,0.000112609572941437,0.057865707529889,0.000477045674342662,0.0438215093018957,0.000106993160909042,0.000200140156783164,0.0879852702329979,0.381859215394124,0.133515749146468,9.58369895815849e-05,0.000647211124422029,0.000131154933478683,0.0791502975056909,0.000943799135740846,0.000697088421555236,0.00431795108638987,0.000822541475994512,0.00094190071336925,0.152955300810535,7.89923523552716e-06,7.2039388353005e-05,0.0509305377569595,0.000969105178955942,0.000205443574581295,0.000166703941766173,0.000895056208362803,8.34338043350726e-05,0.230818353074888,0.355389418894471,0.20429176581676,0.000353474355535582,0.284160671645238,0.0420330600281421,0.000848820042796433,0.187182085793709,0.000138558766106144,0.000499154527438805,0.000495607743272558,0.000243060355074704,0.12794943373763,0.297731512507157,0.104441303817043,0.000551682425895706,0.166023342379438,0.000497310563689098
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,0.0249116215281806,0.0008581515296828,0.0520291659864238,0.000945166445104405,0.000463594178669155,0.166696160060281,0.0003876823191531,0.161800746145558,0.236164082587745,0.215250858049529,0.400812638615462,0.000279655254911631,0.276746759561669,0.387701334201301,0.3721817961547,0.0344139054660847,0.0215433214266094,0.0832131826574287,0.197106948534172,0.105326319695652,0.168574998914112,0.0536147006441628,0.145277559639822,0.00042142078327015,0.000175392097095028,0.0574774080881847,0.00064285376528278,0.00384754541311629,0.0495641452830673,0.240570452604781,0.0410417733366491,0.000332830120576546,0.000951446825172752,0.000348928991472349,0.279419438167167,0.250801318872941,0.00580226787937166,0.149253466249407,0.000962572683114558,0.386901194006891,0.000716761658666655,0.19455014566179,0.0139124201245236,5.18328184261918e-05,0.0859544789161452,0.112761937665533,0.000973746529547498,0.00040343381697312,0.000124139660270885
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS,0.0799495289022675,0.00065737942350097,0.23510300638118,0.000664957468863577,0.0067784182678483,0.000842740596504882,0.00034298705868423,0.00091415122593753,0.00531219717795342,0.26037081102891,0.000629215448629111,0.000801217238884419,0.350014314821473,0.0210392098712003,0.01024937019869,0.000210785658564419,0.371936391954864,0.513906301816084,0.00304375061581483,0.106887258829245,0.158794105912094,0.355270476006402,0.251633913157085,6.89774833153933e-05,0.0141569079809308,0.188121022883683,0.000236016844632104,0.155797280770975,0.000862157586263493,0.0951676596068241,2.32916250824928e-05,0.0218176004043124,0.185816224639761,0.000770716616185382,0.152197170004562,4.12308622617275e-05,0.000702779855579138,0.0955130829673055,2.33247217256576e-05,0.000860283764312044,0.000462460086448118,0.180830691905951,0.0408312606671022,0.000711375704035163,0.00022867299686186,0.000868743141647428,0.000821208088891581,0.0809712041813777,0.289461156090197
KEGG_LIMONENE_AND_PINENE_DEGRADATION,0.000735171038424596,0.000839396528434008,0.227958718997318,0.0948139883684363,0.230327163115566,0.242179996502432,0.000177810392342508,0.098658324256517,0.0722589483898502,0.247319492831473,0.360697892355097,0.0192320073410791,0.0127458173931457,0.0891773748778951,0.0966490520631911,0.000514222384896129,0.00022441467223689,0.309527315739567,0.000459264999488369,0.0303921843892868,0.256860781649914,0.238581816659223,0.000349321701098233,0.000547613910166547,0.0272461309523237,0.000641655098181218,0.0990430750129486,0.000604566135340262,0.122506721839262,0.000312050307169557,5.0396638456732e-05,0.144877418707071,0.0490799931116925,0.000500076038995758,0.000152679194463417,0.0810783527510352,0.000612707012100145,0.000250368287554011,0.211768508684249,0.200628270025045,0.193760094781478,0.0258765504485259,0.275070711945637,0.000380343170603737,0.121513754414562,0.0542157170166828,0.0580320971207036,0.000944236777955666,0.000475770937977359
KEGG_NITROGEN_METABOLISM,0.0643147425128272,0.0367764698700151,0.000347442414145917,0.14443795489876,0.000540868044830859,0.16770718589914,0.215837642119331,0.0211944544889458,0.119486134815086,0.139310843275812,0.000978921119822189,0.000804185029119253,0.000175809079315513,0.000293494903482497,0.000276563283987343,0.123631333878275,0.000455820087576285,8.18078443408012e-05,0.169537152711567,0.0233916932907726,0.000571893392596394,0.191685753567746,0.0270415727323235,0.266474728455445,0.000347486100858077,0.0399250455539431,0.000327357641654089,0.332763411821802,0.000277098448015749,0.00019894908182323,0.294524180901444,0.294959697385885,0.000156748724170029,0.0165408386718887,0.0205296127186129,0.000498470874270424,0.482917066620435,0.000290066002635285,0.000759455152554438,0.0357741244311244,0.389142131531914,0.0995576992600601,0.193931253855042,0.116331279042445,0.00052751384396106,0.123757449656189,0.000109623148338869,0.00089086216292344,0.204681035206184
KEGG_SULFUR_METABOLISM,0.23326974605568,0.166018014984056,0.000330200363183394,0.000359001759439707,0.0529708961106201,0.116461699942146,0.145097560840271,0.000755833724979311,0.000594359147595242,0.376902191062313,0.000742573580006137,0.0914742528342459,0.000610073475399986,0.000841475573368371,0.0943425280475955,0.000653924552723765,0.280378133605116,0.000895903438096866,5.7341841282323e-05,5.3715290967375e-05,0.000530417157104239,0.144684385271927,0.000206288223620504,0.152380754678833,0.000896358495345339,6.08580459374934e-05,0.07405575184426,0.000277380578219891,0.000491593741346151,0.487570417065548,0.131940446051125,0.250699019072554,0.000447063960600644,0.0515684956045428,0.000826129951979965,0.238860755857179,0.000356454099994153,0.00294152742137577,0.000325268343789503,0.000286509404191747,0.267293443176791,0.0129050672462773,0.000933001392520964,0.000194017580243989,0.0156559904664308,0.149854360498598,0.000862547845346853,0.00040329985274002,0.023372569681091
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,0.000114250128855929,0.000484928784426302,0.126070074348266,0.000100405178731307,0.000268264630576596,0.000578271574340761,0.000421117519959807,0.136355008887977,0.0190946530261668,0.389744807669639,0.000161079594166949,8.63360466901213e-05,0.130041392206641,0.114989156833378,0.000429472276009619,0.000332190369488671,0.0602176585511742,0.22061347946238,0.315946997397993,0.000535757331876084,0.00293582971949492,0.0839020262329626,0.000730498658725992,0.000701744843041524,0.00048826131480746,0.0780562917955964,0.000721013210248202,0.0590351055233274,0.000211932714562863,0.254871608347627,0.000172693924279884,0.000682452519889921,0.000896474726265296,0.214815771119878,0.217185841177034,0.000636458342662081,0.196846055311592,0.159648994060186,0.000222913342528045,0.000331356314243749,0.284679018895177,0.308662857793422,0.000867000476690009,0.000553510741563514,0.112987379187322,0.226604160313757,0.000456611309666187,0.000917672952637076,0.0496315153142725
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450,0.103308983806043,0.000783165081869811,0.435466733273225,0.000329839994665235,0.000183164277812466,0.275615626982585,0.000630616621347144,0.103248332784013,0.110685366175072,0.000152582840295509,0.000794569773366675,0.115070319138722,0.000277851164108142,0.0277752204832798,0.000701141023077071,0.000305743553908542,4.92063406854868e-05,0.000384600013727322,0.000937053431291133,0.000869220279622823,0.000987955612828955,0.223026471444973,0.0391144650456715,0.000273173316149041,0.000468719459837303,0.000799786424962804,0.015344237043131,0.113662609940689,0.0220205478639125,0.000507578725926578,0.000659576650243253,0.286775819666785,0.0952619092953032,0.082272727567919,0.000338201743783429,0.000275146289495751,0.000922093804460019,0.00039316164678894,0.063159540639602,0.0762428170532975,0.032190279457631,0.000966512674232945,0.000565089164068922,0.000977327013621107,0.157911387933022,0.000673165200045332,0.000609282833524048,0.0845508526596471,0.000696187063585967
KEGG_DRUG_METABOLISM_CYTOCHROME_P450,0.0865223809769847,0.000729430499020964,0.0169832715666461,0.000440925773931667,0.000470476315822452,0.0310951536782329,0.000593873688252643,0.180186096397743,0.000877322972984985,0.000505163667723536,0.000492554746102542,0.220224865437594,0.108814913794928,0.312754780791198,0.000687926293583587,0.000658181839622557,0.000639333455823362,0.000795955969719216,0.000953259989153594,0.000755092432023957,0.000331924505764619,0.228647254889033,0.0768446928605008,0.00031905334466137,0.0423829132499828,0.000698165985988453,9.51395977754146e-05,0.119369761286657,0.144617121496638,0.000837729064747691,0.000395081898197532,0.0792012760261099,0.0462511186450637,0.0401909368500805,0.184338207559965,0.0129004663076548,0.000577567051630467,0.000961747087305412,0.000525123740080744,0.0470899027135123,0.000472453767899424,0.000326093884184957,0.000163750983774662,0.0112924937678556,0.0880749312146155,0.000953600838081911,3.68312690407038e-05,0.274823880265452,0.000873605841770768
KEGG_DRUG_METABOLISM_OTHER_ENZYMES,0.000802338750800118,0.000135762412799522,0.0250180847848232,0.000569543273653835,0.179610264754312,0.109476589614407,0.000490831221453846,0.233188810727848,0.229285414060893,0.0489732074706983,0.316683091754949,0.000855422576889396,0.15188789628412,0.000226661720545962,0.357872897432574,0.466823272111758,0.000798264921410009,0.357166655049686,0.000800601611146703,0.262495301690109,0.000641349095618352,0.0969791106574799,0.0128950381181572,0.0165511097941279,0.11349726731281,3.225611243397e-05,0.0531767178781743,0.0152344328475958,0.0583784616293853,0.000876021962380037,0.000914934656349942,0.132641127771105,0.0260207825769921,0.000482619915157557,0.143608525764716,0.440314649509014,0.0273945318535376,0.0383629284396374,0.0992894481460055,0.146227455868589,0.0109950757041236,0.072703622376763,0.301165905868729,0.141653053671067,0.0513883392094073,0.000121981961885467,0.101682193061295,0.666855630098198,0.260929603994521
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS,0.0421009557180486,0.000973692614352331,0.0557126533402031,0.201866192159503,5.44652594253421e-05,0.229874517984969,0.445076706245885,0.000198939793510363,0.000885493991198018,0.0965852398118547,0.0154598856632655,0.000176823724294081,0.000735190048580989,0.102237896626805,0.0214811646159216,0.000279349814169109,0.000449415122624487,0.419232677870849,0.000546031042467803,8.00571532454342e-05,0.000739215944893658,0.0388357723407673,0.0186073191208158,0.000234908957965672,0.028714366549429,0.0674495428492823,0.0115146991602147,0.00078840611781925,0.000522687029093504,0.00720768969696169,0.000850677617592737,0.0513068502171404,0.0975000633047754,0.0449175966701159,0.233726905126963,0.000650055745849386,0.000188287308905274,0.102178727731648,0.000190504201222211,0.0718596548490504,7.0782711263746e-06,0.242290615845715,0.20414555863344,0.00057191792014055,0.0988882910579442,0.0158603747959934,0.000888962065568194,0.000809243172872812,0.105859869999398
KEGG_ABC_TRANSPORTERS,0.0934815086774502,8.93753743730486e-06,0.000491382930893451,0.00093461006344296,0.000900528415571898,0.185837613117958,0.118622183135286,0.000484346586978063,0.000747046066841443,0.0772642790156763,0.0678332722022343,0.0532112359296669,0.000800198427867144,0.364865379456184,0.160701998000446,0.0755368068856081,0.0472130805714279,0.000485603521810845,0.365132257609601,0.215903480680098,0.000674937790026888,0.136595292591214,0.000861784005537629,0.0339053114275655,0.000620601302478462,0.178259939713029,0.0781162295133661,0.159223183292921,0.000763205415336415,0.0597690678564838,0.325556493979617,0.000852008862188086,0.168967488809988,0.00082744682719931,0.00027288958360441,0.0699947247085287,0.000181875545531511,0.000889423294458538,5.79548547975719e-05,0.145879908560107,0.266464421688639,0.00073592248163186,0.122925435011901,0.000830206415383145,0.082534249883465,0.0859314431114478,0.000647119981935248,0.000796781131299213,0.000940598089946434
KEGG_RIBOSOME,0.0812535851338035,0.153656353851474,0.125993690908612,0.000965466008521616,0.00764335660501439,0.0384836369938394,0.000898785702884197,0.000494102868251503,0.0945672584625444,0.000839025688124821,0.0487312184075295,0.101492512219907,0.000718340364051983,0.0753369618914862,0.093095754809338,0.0818538793862345,0.000428319194586948,0.258599480739968,5.31987166032195e-05,0.100382443630496,0.000850384612102062,0.000344049928942695,0.000274257175857201,0.164435926819776,0.058153807145744,0.0836743452012271,0.0440582821160876,0.000749656743137166,0.287037140315224,0.169288862115841,0.000892584949033335,0.128776788034791,0.213250575228654,0.0715805383084984,0.000178208804922178,0.245720657332225,0.226232372979808,0.000119583196006715,0.00047160667530261,0.000131982481339946,0.00933285195941857,0.000723373143700883,0.0490325155366324,0.0698255363073566,0.0284729525187065,0.000144367275526747,0.163831909642851,0.0670122234139396,0.000332203419180587
KEGG_RNA_DEGRADATION,4.43038905505091e-05,0.000642904764041305,0.0940291758381763,0.000759278784040362,0.000390306343091652,0.000413305189460516,0.350078676140057,0.00907999454170757,0.0661058049455516,0.227655377364696,0.367489557414372,0.281515641683979,0.000128069800557569,0.00400379885628652,0.000769600276136771,0.441574917058183,0.172921137172378,0.234742424711904,0.305084051683973,0.000762544161174446,0.035302471830165,0.174428665922716,6.77026866469532e-05,0.000634743852773681,8.95957876928151e-05,5.44056314975023e-05,4.71425557043403e-05,3.92014649696648e-05,0.00082518089027144,0.000369209277676418,0.000914352979511023,0.0902653401135515,0.000552006114274263,0.107669679205791,0.000411362989107147,0.0653645081895473,0.101578006939826,0.104826713248723,0.000359319703653455,0.0946198755773046,0.203904279245134,0.298821750266183,0.0551730455183898,0.000450782462256029,0.307252345390645,0.000514107906958088,0.116333771986978,0.000779545095283538,0.324529385589102
KEGG_RNA_POLYMERASE,0.158657990889766,0.0391964102713391,0.173301311379859,0.000995046217925847,0.000375921549275517,0.000112743088975549,0.24565527978217,0.000448099629022181,0.0703933755392585,0.000233358492143452,0.000741257241461426,0.331518961106986,0.193971643311082,0.104344057149884,0.0669513310254931,0.000138686764286831,0.319397220423757,0.000532868575537577,0.000421129391295835,0.0779029160161878,0.000629385499749333,0.0624835655744075,0.146337048392107,0.196121276799525,0.000226295860717073,0.0910485400216423,0.000924966336227953,0.0216125902483717,0.000139265486039221,0.290160909879305,0.000551187181845307,0.109275147189045,0.176255925852545,0.0971851104756545,0.000684106939239427,0.190576223495921,2.94904028996825e-05,0.000425585764460266,0.000457526339683682,0.148272082068063,0.0192352450827914,0.0480034089365074,0.000476248336490244,0.000471159855136648,0.000495929989265278,0.0953774646157174,0.000128591781947762,0.000112404393963516,0.144887494175708
KEGG_BASAL_TRANSCRIPTION_FACTORS,0.000454007311258465,1.75257809460163e-05,0.000985556290950626,0.000977721005911008,0.343491720139277,0.000713139087893069,0.000797802127664909,0.00068043905380182,0.000567285220837221,0.000426895431475714,0.123505416169575,0.102659250098872,0.000719889223808423,0.000489905742462724,0.000709506956627593,0.000614540627691895,0.000289915767731145,0.100223133082677,0.00446183979328843,0.000637764127459377,0.000474497931310907,0.212777020771719,0.0613715470968304,0.000368328588083386,0.000852679511299357,0.103681675687305,0.000244168346514925,0.000705966420471668,0.000218842563219368,0.000213977440260351,0.000117686039302498,0.000188717711949721,0.224453582099479,0.0118455466402172,0.0264631213567054,0.000587604956002906,0.0820046818172805,0.0073103549237271,0.000825298921903595,0.236820704121447,0.162300259249834,0.125388928294911,0.0353400850818335,0.00095127429952845,0.271698342041241,0.000709581499453634,5.47985373996198e-05,0.000820301903411746,0.0596336905429726
KEGG_DNA_REPLICATION,0.000695669283624738,0.000316882461542264,0.0354488948807462,0.000422977451467887,0.000694855023175478,0.000501400679349899,0.154174915531435,0.000129393978044391,0.0618856853079922,0.000165065188892186,0.000546756265219301,0.00011806728458032,8.18648957647383e-06,0.00011202206951566,0.000668660071445629,0.11208569902034,0.131869576829953,0.0125993648681652,0.0298097356511528,4.34996930416673e-05,0.000376877337694168,0.0596113502227647,0.000470644808607176,0.000725044258637354,8.10874006710947e-05,0.000769102569669485,0.000836883271578699,0.000184725454775617,0.000678172348067164,0.317074616345293,0.000604176899418235,0.000262642191490158,0.000540952675975859,0.0927087305153995,0.000646846612682566,0.000969044935423881,0.0693963062266545,0.000228792395442724,0.000827981734648347,0.193324857400151,0.08856227783483,0.170859548268728,0.000456451281439513,0.000887858564034104,0.000632358967559412,8.6172251496464e-05,0.000409603223903105,8.34534575697035e-05,0.00097176613425836
