,Adipose_Subcutaneous,Adipose_Visceral_Omentum,Adrenal_Gland,Artery_Aorta,Artery_Coronary,Artery_Tibial,Brain_Amygdala,Brain_Anterior_cingulate_cortex_BA24,Brain_Caudate_basal_ganglia,Brain_Cerebellar_Hemisphere,Brain_Cerebellum,Brain_Cortex,Brain_Frontal_Cortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleus_accumbens_basal_ganglia,Brain_Putamen_basal_ganglia,Brain_Spinal_cord_cervical_c-1,Brain_Substantia_nigra,Breast_Mammary_Tissue,Cells_Cultured_fibroblasts,Cells_EBV-transformed_lymphocytes,Colon_Sigmoid,Colon_Transverse,Esophagus_Gastroesophageal_Junction,Esophagus_Mucosa,Esophagus_Muscularis,Heart_Atrial_Appendage,Heart_Left_Ventricle,Kidney_Cortex,Liver,Lung,Minor_Salivary_Gland,Muscle_Skeletal,Nerve_Tibial,Ovary,Pancreas,Pituitary,Prostate,Skin_Not_Sun_Exposed_Suprapubic,Skin_Sun_Exposed_Lower_leg,Small_Intestine_Terminal_Ileum,Spleen,Stomach,Testis,Thyroid,Uterus,Vagina,Whole_Blood
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES,0.429290547704864,0.26540716247052,0.124842850098785,0.0640859609087965,0.000614889319257446,0.550785647973898,0.00300189975187018,0.000578558279055294,0.0786905314396853,0.309857417995197,0.00308020311872003,0.156018742520446,0.577546240940389,0.00232609033222265,0.0995213576751528,0.410910567272003,0.000866386260087646,0.251797288993223,0.244574812291959,0.0534223836508296,0.0616121679977639,0.288019510274525,0.385181662379845,0.00243587890389313,0.214806526390814,1.46132323591627e-05,0.0157647620298664,0.00305394173151305,0.182360265022083,0.0463190830235269,0.000615994814282926,0.000217112024578414,0.342761028488581,0.00686428452741747,2.25510946703001e-05,0.351541026661012,0.12013158265105,0.165299858306172,0.00387516917143146,0.000932405585846354,0.202163735326801,0.181629448202011,0.247466208641174,0.44001669332785,0.00373086274651921,0.22862229291857,0.00324338046804083,0.192768984769704,0.0642570702631119
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES,0.026420833399142,8.60776304098477e-05,0.26508861678319,0.217531673373528,0.164599427907923,0.150152792613965,0.00354681287016681,0.0019732634908189,0.228405532849816,0.000748696769249706,0.00383579776408057,0.254007975480058,0.000268533135835525,0.00280290050404777,0.23686800739745,0.242059662295596,0.304528309958637,0.1311061234406,0.0028036248254711,0.00228117915791808,0.303039191565035,0.187612784830831,0.00168826323232635,0.0908012655732285,0.0305092125805777,0.0721336488573672,0.00362924694504957,0.186083395433213,0.116448941995603,0.00116861095899807,0.00138525778693921,0.00239748811936705,0.105724252629093,0.039258678044889,0.358512126127029,0.0542621304875528,0.00309402471334549,0.0561740820381817,0.296546506421151,0.306543711374763,0.236698934748301,0.551123393480397,0.274683852896478,3.23248910724662e-05,0.00368309558030396,0.330489906102263,0.00297539085505511,0.0377552183357058,0.00254394795742325
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES,0.0130905801369671,0.0315892287803444,0.000813145009379416,0.258230987232665,0.268200511193588,0.00191158591416541,0.00152386152775326,0.0024764084068696,0.138677351734023,0.00235257937172723,0.00182021411694266,0.198028558439498,0.068401392376937,0.00101117489176561,0.00185691731464001,0.0446284229868347,0.00258147376851607,0.290227430029814,0.0011248723958156,0.194761265882375,0.0104314339124212,0.308495972493111,0.00016257570516226,0.00344135669314328,0.00198253953545804,0.239604695666755,0.00132403410040787,0.116039238507345,0.0034322405859177,0.0213258261450252,0.00388768286698481,0.000414393028769266,0.399860664548374,0.000592368557896479,0.151992218142412,0.171347984719416,0.010566697265752,0.212411743081345,0.100165568713324,0.382533910553052,0.000595453728432231,0.000236666635986819,0.107948553811995,0.145791123649888,0.00370066944839545,0.00291988231344921,0.000601205194541044,0.00874289129856274,0.0038381991972607
KEGG_PYRUVATE_METABOLISM,0.00306474279405428,0.000504690132368188,0.0209655338341943,0.153071341950838,0.399696091111083,0.0944030107673427,0.00117695360901031,0.00103287210725413,0.0884968761569868,0.153455153444244,0.156012518361818,0.0023382128675864,0.397543354199017,0.386296606917475,0.363276708499359,0.00283985744949443,0.663823740486559,0.531824077496586,0.000470702548636246,0.0364666988231368,0.169153985150034,0.0976127574595377,0.360240914334553,0.000200656810931582,0.00397748632876398,0.0926681011465923,0.00175829325556188,0.0946070723590164,0.316485274713848,0.0282996124219619,0.000282407850133748,0.00184543559766407,0.0618358974314425,0.00239895305924182,0.364873398452686,0.308619464056987,0.00269459862325089,0.000494744243909672,0.00197602323986525,0.13654216371956,0.111078368981247,0.274215609702394,0.116202084907191,0.00125089091656962,0.553518771421451,0.550266444123353,0.00077650002568235,0.0116404803984699,0.0956045044487971
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM,0.205930014802272,0.0013797292217592,0.111791447034112,0.0153363134384369,0.21669705926778,0.138722925938311,0.000469337762906835,0.429087504573795,0.696722878646744,0.0718033595322563,0.00209289897305829,0.00311345957839588,0.0574787202134003,0.630873113686824,0.0149445168620899,0.000840774411689368,0.588235319846335,0.084454921947289,0.462260162251554,0.0581208012408755,0.201984962813796,0.130553785630802,0.236822148000543,0.00076390260370683,0.000153380480138319,0.00217728615341887,0.000747255934739111,0.00233380341474729,0.00234981130361437,0.0283133033559982,0.00154642047525157,0.00125296106922755,0.0611338709647731,0.180171284479672,0.151578210539235,0.00113384126066214,0.211516985496621,0.190830456474266,0.00121441357109998,0.310108581672081,0.0532117338968883,0.376703399262553,0.00318642792094645,0.00244052361900598,0.33533399067328,0.0506736170885344,0.00122161361980595,0.00138080712529136,0.0623508961133007
KEGG_PROPANOATE_METABOLISM,0.0020792079604329,0.000496873548606367,0.0378586906900865,0.276428580625308,0.35851931311737,0.11948601748833,0.202117400891272,0.130106033257147,0.13786090051353,0.0642282472761927,0.381190915715192,0.163375716703418,0.374048823771134,0.000373469814731767,0.00278526695279494,0.00349037304544749,0.258957930735276,0.27926795485346,0.000753076786033666,0.00152922958453977,0.192134433623258,0.30291995724093,0.136149454301891,0.00371144239758994,0.00234818029292627,0.00274179240387774,0.0373044353215067,0.162168513645235,0.253447395155004,0.297722056686832,0.00283709694037738,0.00100533289938262,0.479498132167367,0.00128967402641807,0.0175393541558881,0.00321912660459303,0.00393402553063803,0.00256736223287225,0.0275144692343957,0.0676152939969204,0.171691988600612,0.223120396008143,0.0121282265536857,0.00268873526731973,0.0911556957978679,0.0278617190162954,0.151979652352594,0.274636209173506,0.0325109901587373
KEGG_BUTANOATE_METABOLISM,0.00241733194323825,0.00153725900478203,0.225534285339264,0.23337902024875,0.421505202346138,0.163832883231909,0.00708641257375873,0.138901807660284,0.0834884765159399,0.396774501702153,0.547938712052168,0.339662845402885,0.440809192616516,0.00200607258585762,0.00376677776542912,0.000303869807983094,0.530924825632622,0.0507940100308557,0.00237881442341138,0.000775307912258382,0.122692747401777,0.127740873996401,0.0687648423269354,0.00169021063727393,0.000802319742294052,0.05879182703039,0.182592749256389,0.328515589951742,0.210190712875439,0.346906651034144,0.00329389621922998,0.120562888568533,0.448699666475147,0.00383829140959415,0.102680825474642,0.070113907700476,0.0032046076599311,0.00849440933055139,0.115996460255478,0.0105716394869784,0.287043464849622,0.00219958055738318,0.202836060332402,0.00278672363941421,0.593628104765977,0.367966181919958,0.0029552066103481,0.00206422317585435,0.111460021379544
KEGG_ONE_CARBON_POOL_BY_FOLATE,0.00333582197486283,0.00309957156934881,0.00205005806820301,0.011443970611264,0.120446622395302,0.00188528006282248,0.00276931579393645,0.0870197374280189,0.235254961336742,0.240749441899805,0.000984944028812554,0.0967129195667152,0.467901098013609,0.798082580070596,0.00280973921514302,0.147522753723011,0.207098551962844,0.34706303236198,0.414287527680145,0.143255839150564,0.374903886296095,0.00126290967540228,0.00335318373966403,0.111935200493509,0.000164125468000214,0.00131660578949392,0.000559859863190477,0.00285961827179137,0.00183288247205279,0.0553411355273195,0.024931010197866,0.0677183960070572,0.216963520164418,0.122516321624364,0.414151480894812,0.00167430465813013,0.219530006287558,0.00392193988465687,0.00314286348439983,0.252123400088462,0.181611139483905,0.286911060246491,0.0015013001294904,0.00295193855011749,0.106155085263359,0.401816946138343,0.00142951623662654,0.00394295360842237,0.00020590343993538
KEGG_RIBOFLAVIN_METABOLISM,0.413524123749941,0.0150214295334927,0.000668499908710878,0.00268457918126768,0.363289781410306,0.017409815483142,0.00395569918949635,0.00236640571494073,0.471596914712584,0.00218069165018959,0.00335167959126414,0.00104497076898257,0.00050364065826095,0.371520175335776,0.00171578404277927,0.00141267454464023,0.417051788201358,0.536625573933279,0.285778453059063,0.0106767415883989,0.00289527892870933,0.00198764185113573,0.0165606065831504,0.00105355121174785,0.00187536368457235,0.0586249892481917,0.414305759280514,0.0134539980672996,0.00248036099696858,0.318927874880821,0.216408154063307,0.00182499547979053,0.000504726507312669,0.00188512738315719,0.267013261307753,8.78947759453442e-05,0.255054271155728,0.421489307751646,0.238846482211767,0.234437148513828,0.121923826424295,0.0435581974815938,0.252085984805601,0.00261890664984285,0.00303336788568827,0.443677794753007,0.000845679822710028,0.00312838205108077,0.118051568047067
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,0.00257589941185714,0.27382035098467,0.388012062725792,0.279354805064904,0.00237767192962729,0.27651330585965,0.00185095896099436,0.0696071990627403,0.00148329302944223,0.267464249904308,0.274320477937011,0.000770443549690092,0.00161915551502774,0.00194422619472095,0.000902475495846539,0.000959532492412647,0.000600499115741425,0.00260794212575537,0.00111524387951239,0.129723963800888,0.00263752370570074,0.0178431833222981,0.318362701662561,0.000274853363775957,0.000478786841348458,3.74287713835068e-05,0.0283609311203996,0.000397074185716635,0.00373105053558701,0.400580923187238,0.000622289831049009,0.219672304364577,0.220104919258853,0.295531112774523,0.00381829881486028,0.0777741618558343,0.00043967473026299,0.00100119321231937,0.104422479126971,0.103030011949193,0.144505671354707,0.116430965872701,0.00277038541805482,0.00280234868993892,0.207987757539917,0.267661915550604,0.31251527149141,0.0537926489095853,0.041678550792017
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS,5.71552523885435e-05,0.002149547807024,0.199365520272502,0.16788453415547,0.100103014392643,0.186285622574891,0.434546614711955,0.00397768563042447,0.0430086618204128,0.219223237307678,0.00131431526545955,0.0028929376254638,0.0198672214978117,0.0331001211473896,0.284383532722632,0.0281545885632307,0.431126912389984,0.00203959393295312,0.332162339231263,0.13437134918137,0.00126831592110688,0.21004667909959,0.0157138918997229,0.00276373916448075,0.00374104025139053,0.0565863669068697,0.252698417300558,0.114270236915083,0.0106053139268068,0.471765766080177,0.00357481106341491,0.00138301231933977,0.561283634237732,0.288237447538605,0.0479862740493297,0.00105209973624745,0.00264416253025184,0.0020198544899619,0.00090234030893033,0.0907749323603776,0.183852428949767,0.028929036170507,0.0938273253956529,0.00017966139838154,0.000395021784417202,0.115967600592186,5.33630464763889e-05,0.29144135166643,0.00320939584395004
KEGG_FOLATE_BIOSYNTHESIS,0.0163697535371888,0.00170471114651372,0.0652384658489888,0.00361168377170898,0.317004982560252,0.356944078028096,0.139582855568215,0.00213115638464177,0.314075159098193,0.00240774177713642,0.217233626351743,0.00371942455719223,0.194526151142597,0.00102981115238549,0.0723811089041289,0.378729535783862,0.00351642749969877,0.00316685893864032,0.246781870499674,0.268804961234163,0.00303058072775095,9.90932738940426e-05,0.519559476670432,0.250013860549482,0.000116982750220663,0.0876793800207632,0.192588354095472,0.126286081011365,0.00132601938004918,0.0946385638761722,0.000960310083669053,0.000925594972313109,0.414339893021787,0.108118078954676,0.00156294283465633,0.00321875127797378,0.308577952873895,0.0873055444366029,0.162511810409359,0.00304920594231896,0.0820100284763975,0.299707529556634,0.0980818163768224,0.0460945278656355,2.13083484878209e-05,0.343191033565166,0.0773226204582314,0.00242471993703615,0.197044064803003
KEGG_RETINOL_METABOLISM,0.000690756298017209,0.00101525475199562,0.0618716081200682,0.316061612237499,0.00228713347391987,0.214975912523659,0.000439725464982205,0.212170201405706,0.00350296306785667,0.00198096405720371,0.0808884611489523,0.273738455660454,0.104790108884775,0.00241268124673976,0.0038629339398289,0.00151364408642583,0.00393510053292472,0.00264021099220193,0.00275571278266746,0.00345192673961062,0.002650140203597,0.140768564908289,0.207920476119728,0.00349558908438637,0.00243840869818382,0.239363780007366,0.00367181715535968,0.0184102319428921,0.177532499911198,0.00340081201377954,5.3446832221147e-05,0.129813411061889,0.21577511543557,0.482200803773289,0.00328305723750306,0.261194048446273,0.0694220094510371,0.000613304721081636,0.184500327713941,0.00116871049025621,0.0758190168375237,0.00126484528442335,0.000620684802728936,0.282391697680652,0.582944676073623,0.0761297488953759,0.00363451169525115,0.00229663108004769,0.00266693546175196
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,0.00110591418129717,0.00172623652762839,0.211418023542936,0.00219671512792134,0.177331750186985,0.193529221883507,0.00152438607200846,0.539663968751846,0.0672519317722017,0.437884258955741,0.221578498079948,0.00167781742590332,0.285706553245943,0.55318277482286,0.220827598132603,0.0964949050049512,0.0752042858077,0.451558207089229,0.226851400028111,0.0617194071001252,0.403480201395093,0.170690836791095,0.565227370158998,0.00111983741220584,0.0029172008971038,0.00244050862722391,0.00250966286811565,0.0515541744136796,0.00137643476390241,0.129074529171806,0.0023000494174259,0.00233304884992543,0.139700672383095,0.0207017562358526,0.132701405449913,0.140138457791679,0.00365069466733086,0.260025940222023,0.00384190121614974,0.149598700650395,0.355080729175531,0.0825187113211842,0.0904160565215368,0.00147704919880321,0.122618493578342,0.0735742296446148,0.00381469494056382,0.000493624555027331,0.00267906843696484
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS,0.0761489199742083,0.00137322818968375,0.148482249539511,0.00343988269359654,0.00350343203703998,0.188183402996561,0.0031719580990977,0.0034961548606232,0.281299759024639,0.291214231855422,0.000348300302454089,0.00280327856970228,0.164312508252009,0.331862772068413,0.114612050455343,0.000302690233871844,0.103644025780927,0.522229759056037,0.00310338237660097,8.23261151820869e-05,0.364450117308104,0.0202394689054298,0.237575883912769,0.0033130495939505,0.0798188510304187,0.278746703869267,0.000827274716274456,0.0239442568513499,0.00163469240291277,0.152446566029007,0.00195736381562734,0.031759594585717,0.453499237682872,0.00036782234575992,0.140383519866739,0.00396461239955626,0.279422618794914,0.378090282251733,0.000455891136184335,0.00178070356103876,0.00300728756400648,0.344969577198028,0.129762821448887,0.00151296512917338,0.00270089210319109,0.230432339342538,0.00256536849234637,0.00194146660510406,0.1478917689597
KEGG_LIMONENE_AND_PINENE_DEGRADATION,0.000332733653166588,0.00256860233363793,0.203918024254804,0.367147563315633,0.0515778935606475,0.0199599396759873,0.161808501686231,0.202180065638732,0.00385775126150534,0.170817874136776,0.238626923193339,0.000768175948275727,0.119958707330195,0.135157289603968,0.000796228876810288,0.000793106176393357,0.00236342169498448,0.215953788483426,0.00127966471654806,0.26380289836814,0.0631197423939482,0.184476890998691,0.0692276739102217,0.0036476166840978,0.0410304574777304,0.272407050442864,0.191235648771839,0.418037758018868,0.391951581568008,0.275641922188964,0.00262118444918141,0.000874440624552593,0.00269246900934793,0.0671362471011883,0.120853243003472,0.309013885816876,0.00333621176785209,0.281152877313705,0.159398669595512,0.371037312566681,0.110538097519919,0.131724000247815,0.291546280964483,0.00323300711860146,0.258779585622933,0.324758103271631,0.0984872691788096,0.000990250194525038,0.0467036596221483
KEGG_NITROGEN_METABOLISM,0.142759081290095,0.466414192060288,0.00116845298108385,0.0103692817277541,0.0012514876675413,0.187065712653227,0.278147315077902,0.0576822048650601,0.15905338382537,0.0391104122696396,0.00390504922557917,0.00330305428421202,0.240241324619962,0.00267796230236767,0.00289965802784696,0.0220065131127879,0.00193852892628761,0.00328207941952451,0.0153016408595172,0.00222358289675192,0.00374995031549928,0.224005274487819,0.205067594389712,0.100458389437185,0.00146672990336741,0.296518016375525,0.000356773910794092,0.357410477682559,0.00038239765059116,0.00216980756660887,0.00378644557731837,0.247446489160457,0.310263909454694,0.00231204465763189,0.0138115262391474,0.00379251395583241,0.195733483685537,0.00153000680873764,0.000478589031094989,0.171237128834656,0.274063401627848,0.0816562946882824,0.221197847287716,0.0884613442932851,0.00178023888718183,0.205519587674492,0.0764419418635485,0.261942928841412,0.00148962508760503
KEGG_SULFUR_METABOLISM,0.0776142227942666,0.0958926070456956,0.00200547547987731,0.00234032774484353,0.0434609247138364,0.00219326825364325,0.185906936057866,0.000162687493950815,0.000291003708430499,0.280273119938306,0.0023705173767142,0.314161070802617,0.00205944899196694,0.00273711583902182,0.115840893965443,0.00200008666018388,0.206360776870169,0.000311377851240378,0.00194514581074912,0.00135419856003465,0.00188958590968296,0.129145659258608,0.354749987501095,0.00200445894185809,0.00211328557083158,0.000211411051780771,0.00302184187420192,0.000385505712231795,0.00108919017235499,0.122745390432091,0.00119682374523145,0.082314696434258,0.00078842729424872,0.232512148371324,0.0015286146762206,0.0368821355054882,0.00295573361000243,0.00254026625559478,0.00034197647715465,0.00365401587596862,0.35292262722114,0.279406577491421,0.00238013093352836,0.00339237450138245,0.233624697669087,0.136539541583286,0.000275508040477209,0.00329140478997132,0.09818850879812
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,0.0254040745309967,0.00373435607471845,0.00263775783991834,0.00239757393783748,0.00147901113685871,0.00155121994910115,0.00373523802460887,6.39530522149216e-05,0.188771356791683,0.19206902312901,0.00322997790317295,0.00103492489097088,0.0846692340850923,0.337341688743363,0.000660795291705386,0.00236085643968798,0.000535497586235574,0.430257556828419,0.15692962619164,0.0035993146453104,0.0168597325373096,0.485216246160628,0.211739014562552,0.000161751093336998,0.0023583505014212,0.150549449958278,0.00342040966187403,0.268078319801288,0.00289288060811141,0.247703801820993,0.000581905237405303,0.00038048611727296,0.1400183588433,0.484093590764796,0.259680316067658,0.0409416325082133,0.00132810492877337,0.305318324657065,0.00290283474611776,0.00296587195948513,0.316014923157326,0.0986891234323913,0.0012247730029033,0.00344967164228618,0.344234627425768,0.195830733850683,0.000591973878208761,0.00142683733407594,0.26721933918767
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450,0.0121386358652635,0.00198116208342849,0.230123523444936,0.000782234661786653,0.00880808257726901,0.110807185369126,0.000977338187629087,0.23645901706407,0.0250087297014318,0.000385004553127435,0.0246121905227781,0.131115645571849,9.79983077015876e-05,0.00371114135768553,0.00263906896465634,0.00236833071634097,0.000513873876616899,0.00109432380016477,0.00365782961320064,0.000802698359463285,0.00290415846022192,0.296271658624428,0.238533211803398,0.000216932243758095,0.0999331475731538,0.00174486364422699,0.00249431610542779,0.205902447173966,0.138675953609788,0.0562482986690527,0.00230797742847923,0.193395936988791,0.384340293101879,0.0130877088618748,0.00358911726243412,0.411476725104497,0.00238559056029589,6.76144842555036e-05,0.000634541392121713,0.274929364160977,0.166543991140442,0.00295218244568208,0.00073389405497273,0.00169530562290395,0.34629287096804,0.000261266289891856,0.00341176108711275,0.0713687416113964,0.00248633525184942
KEGG_DRUG_METABOLISM_CYTOCHROME_P450,0.111129561185853,0.00226664212171967,0.519611844387392,0.057602101247667,0.00334012904061716,0.115582454834081,0.00155138259032719,0.105319449902689,0.00351082628566359,0.00353592966900963,0.197613113158457,0.26441243804304,0.371075976974957,0.0124344921775393,0.00160535414569822,0.00339031431584676,0.00132562636232094,0.00166333024014674,0.00301451712199391,0.000410024826450111,0.000279263965063347,0.0386086024077571,0.1292902992426,0.00233913697359318,0.00342755778921125,0.0200248721826677,0.0327858165852528,0.101651185599145,0.0468356698060376,0.00173019905333449,0.00249396684552588,0.108619227736471,0.17761530745469,0.115437781141466,0.0928590647542819,0.028137472344806,0.00355482930061542,0.00115602345501826,0.00268671435333941,0.152748966512193,0.10138220695789,0.00304393181173265,0.00080045866376659,0.0524731537612042,0.42295540101163,0.00308351242668985,0.134783149742436,0.436182543167145,0.000680277223670405
KEGG_DRUG_METABOLISM_OTHER_ENZYMES,0.0397927448377468,2.51530919698145e-05,0.538645502313525,0.00339169058142448,0.390709565799443,0.170609029388335,0.00271407445147742,0.555087715086182,0.37906644174842,0.607579907856948,0.387973089998166,0.00135011174793849,0.215379649393301,0.00161894204082945,0.187535893546512,0.401074343986051,0.00255141196477955,0.0968812975871591,0.00258421383451205,0.143825308734871,0.190552028680219,0.0350205846389805,0.0893829034503511,0.00219339319242233,0.0576852941296194,0.00393850731347338,0.0027213877349601,0.220842990062642,0.461600925095673,0.113071366680506,0.00339552205147669,0.0183842956562074,0.33964715051408,0.331689534975941,0.451636330782566,0.645213609626073,0.00355964153623743,0.395692289293348,0.0129912345403697,0.0396993873304581,0.2880701296443,0.278244924276734,0.212788650116818,0.00243834580236939,0.0910943285688749,0.000897062822909949,0.640545786331351,0.234279791101059,0.00915067416175288
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS,0.108351634084538,0.00328672423010965,0.0118674008906685,0.0972568893352735,0.00121108984588667,0.362246942374922,0.531968505211115,0.00229775561118378,0.00387185865012927,0.147256195948166,0.319167399811629,0.00232505642751486,0.00362786587526887,0.195903378972557,0.0839624888394299,0.00163610717255985,0.00113774334499003,0.145144356865958,0.000738849776185313,0.00080540738491341,0.00310668000172798,0.458069921846802,0.00793534966627455,0.000188488168010739,0.493135938142381,0.274239135726481,0.00323466091936067,0.00351045528588583,0.00337510737465254,0.403340781101822,0.00291012373792626,0.00358907596464148,0.510498536412677,0.123698269206463,0.0143747528820488,0.00168275521500888,0.000823809596591915,0.106099290931875,0.000431849256454728,0.0338513222834819,0.000214658630369877,0.317639874158782,0.0432487197155932,0.00370998663510542,0.147031879321484,0.147116589154182,0.000740256515963525,0.00286174837641613,0.114314180603138
KEGG_ABC_TRANSPORTERS,0.0249307996080022,0.000650833640122088,0.00172608853259398,0.00312336870445924,0.00131579428332674,0.301645391222339,0.00222224130430184,0.000987371365572903,0.119224915791938,0.238851507287093,0.0744755407055329,0.284686896136392,0.00359818744841261,0.375513780280301,0.00175330005174081,0.117342218933174,0.00196837644384788,0.00350231893481909,0.165253519971565,0.0522897184824635,0.00152375239365066,0.236543198236074,0.000858239621185905,0.00170538104038654,0.00334635920110658,0.223837767569982,0.000378801279675571,0.0666601647983674,0.00394631608889913,0.335393014301887,0.271008676552876,0.000485221276399952,0.125125250491776,0.00164173550536145,0.00210583115705058,0.112605567733718,0.386026503565635,0.00266907420059449,0.00224305955642164,0.0850628603070336,0.138502367513964,0.0011671270831668,0.0221309187681278,0.00284692478151397,0.300927042335638,0.039626836176793,0.00225903434235591,0.25187999988973,0.253501095912703
KEGG_RIBOSOME,0.132311736577689,0.00305660936277133,0.00293707236530249,0.00330521124528612,0.271177919105812,0.234304639406829,0.00355393921240703,0.00181547015606164,0.00267657866503107,0.00289193218540372,0.00177180683153622,0.336935365996833,0.00314940547965142,0.165338865490768,0.00227822966834449,0.163335887266724,0.000303904907491865,0.177996776745977,0.00314812338219883,0.00264541684155885,0.00102885652675936,0.000562688794428082,0.00274070884245344,0.00323532267028092,0.130591852681777,0.289148431127713,0.418717653028058,0.00296887458356213,0.10658899208267,0.0940371770602516,0.00307192315577666,0.00097325106965081,0.465738602520871,0.129647356934728,0.00107845042990784,0.151823990693296,0.0300601238913453,0.00309554952825309,0.256992333708886,0.00118388845555313,0.0580965437615379,0.20140967633456,0.00705440230355191,0.474708313991251,0.00309747746334085,0.000206946245812599,0.219802422625276,0.175047642859525,0.000231906595902831
KEGG_RNA_DEGRADATION,0.0263066525477056,0.00264507564118711,0.00276464670372703,0.000536689649223946,0.00306656981677981,0.00364114500465509,0.280184603711961,0.310472563152821,0.237774151925815,0.00347152555654554,0.00137898359703722,0.458031309623355,0.0967189586151912,0.00147688139929248,0.00323523494051076,0.000776641787210112,0.0981710141723473,0.382402989837491,0.384458349776871,0.00380255828271571,0.00217212766110113,0.275751687188467,0.00360302015496316,0.00191652602612118,0.00222127548987885,0.00222022644029891,0.00275155479829249,0.00226514156975187,0.00371873953883941,0.00174993218125048,0.000234557489848149,0.00146478730354973,0.00307436561724257,0.266574058641,0.00358493642125014,0.446090072105846,0.000762654107867581,0.231706750969226,0.000229067010698611,0.0406288246513809,0.298744549081154,0.284257538536772,0.269801943063782,0.00161048159747011,0.326846072603579,0.00132994466599864,0.183861745741447,0.00250783121822801,0.539738354863987
KEGG_RNA_POLYMERASE,0.0204248288559443,0.00144560734860068,0.00272842335998155,0.00187141988163219,0.00279342887097158,0.00319703720745404,0.00320036372731755,0.000546567356559937,0.120228439361479,0.00203916643118798,0.00152509829533085,0.285617577910199,0.214376940192517,0.310014249827334,0.0590721574049568,0.00119870441411775,0.181653393058185,0.00140438034264669,0.19189707950353,0.000787276568528191,0.00268573008495598,0.0167857598442756,0.310595955625416,0.0273183766301282,0.0030665514304842,0.3862931319091,0.000411222785003144,0.357048019861524,0.00212785678889243,0.493545117405921,5.23740193088463e-05,0.00253728469381841,0.123102271649103,0.17918490828403,0.00194781586774523,0.475046262387315,0.00290357300464237,0.00396468181718404,0.00247074949976063,0.0829139249522616,0.212034566460737,0.0589137615723265,0.00326736757540736,0.00346375488290783,0.240702823395427,0.151033146307977,0.00374862497651227,0.00221873469495516,0.187665565973403
KEGG_BASAL_TRANSCRIPTION_FACTORS,3.09412305629798e-05,0.00262408780802501,0.000664196416215745,0.00358625576124011,0.108309545718131,0.00303147438273014,0.00106852039077725,0.00287551421614809,0.00168192739049453,0.00144693781528416,0.00273767102061463,0.432223139646453,0.00296862936714296,0.00217803016345408,0.00344972366356409,0.00104036984043044,0.000174999005136512,0.503111089630123,0.00728409308179758,0.000939029919900464,0.000660365047197323,0.0928974399815286,0.189827361850321,0.00142077625780211,0.00312659429991062,0.000578125909130018,0.00190806337021458,0.00271875418360356,0.00120405097480718,0.000530371092512138,0.00347149707335952,0.000926350804228442,0.229179584974179,0.273012605638316,0.0110804620022109,0.00325896756601091,0.0017014912460311,0.230449661223907,0.000424775435099865,0.343848962696595,0.4321160531725,0.187859528683237,0.299950811013617,0.00039502814676511,0.168176236303674,0.00258173182271474,0.00284901013373207,0.00333272482765206,0.0919770706004687
KEGG_DNA_REPLICATION,0.188313991160502,0.00238257076789023,0.215078227845427,0.00362872478389409,0.128998409544164,0.0749553223303574,0.094441582767576,0.000814466592504865,0.168336027189409,0.00147834757567251,0.00230257747189622,0.003849314673243,0.000631984204697618,0.24294906269541,0.00196910938187758,0.0035594980228394,0.303658596042076,0.181001525463702,0.113202529371981,0.00223784730856711,0.00171949773524196,0.000797195740501606,0.0004352593590685,0.125572459471945,0.001070249029766,0.00343105591006361,0.00104852445914762,0.00210927287860546,0.00392488179484251,0.285493621606003,0.00335798798156687,0.00343759097569502,0.00337725282065554,0.258361345976259,0.00201939279057677,0.00146460588672358,0.00195012500980408,0.00235109877995754,0.00361045085361141,0.367932832919918,0.266646456689556,0.00604552848710616,0.000301947891357602,0.00247622265578662,0.237620006006752,0.00239935407625073,0.00221721051035008,0.000510917275747689,0.000405201732013162
